Title,Alternative Title,Description,Language,Display Note,Creator,Title Source,Resource Class,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Rights,Accrual Method,Date Accessioned,Access Rights
Snow Emergency Armatage Tags [Minnesota--Minneapolis] {2019},Snow Emergency Armatage Tags 2019,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies. Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically.There is also an expected address error rate of between 5 and 10 percent.Snow Emergency Tags - 2018/2019Season #5 Armatage (2/24/19 thru 2/26/19)Field NameField TypeField DescriptionFIDObject IDObject IDCitation_NText254Citation NumberAddressText 254Address of the citationLatitudeNumericX Coordinate - GeocodeLongitudeNumericY Coordinate - GeocodeNeighborhoText 254Neighborhood LocationCommunityText 254Community LocationWardText 254Ward LocationDay_IDNumericSnow Emergency Day IdentifierDateDateCitation DateCodeText 254Snow Emergency Parking OrdinanceDescriptioText 2Snow Emergency Parking Ordinance DescriptionTow_DistDouble 15Tow Districts Identifier",eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,Minneapolis|SnowEmergency|PublicWorks|Tags|2019|SnowEmergency,2019-02-27,2019,2019-2019,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.21,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::snow-emergency-armatage-tags-2019,https://opendata.minneapolismn.gov/api/download/v1/items/4f7b485453a84d46b0a9a34980bfe968/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Armatage_Tags_2019/FeatureServer/0,,4f7b485453a84d46b0a9a34980bfe968_0,https://hub.arcgis.com/datasets/4f7b485453a84d46b0a9a34980bfe968,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
PW Bike Trails [Minnesota--Minneapolis],PW Bike Trails,"For questions about this data please contactPublicWorksOpenData@minneapolismn.gov Attribute Overview : Bike Trail centerline, Text. Fields: Field Name Field Type Field Description OBJECTID Object ID Unique ID TRAIL_NAME Text Trail name SYMBOL_NAME Text Graphic symbol name SEGMENT_LENGTH Double Graphic length BIKE_TRAIL_CLINE_CREATED Date Graphic creation date BIKE_TRAIL_CLINE_REVD Date Graphic revision date TRAIL_F_NAME Text Trail from name TRAIL_T_NAME Text Trail to name Shape Geometry Geometry Shape.STLength() Double Graphic length Symbol Name Definitions: Symbol Name Definition TRAIL_BIKE Bike Trail Centerline ",eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,OpenData|Minneapolis|PublicWorks|Centerline|Trails|Bikes,2018-02-21,Continually updated resource,,Minnesota--Minneapolis|Minnesota,"-93.33,44.9,-93.2,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::pw-bike-trails,https://opendata.minneapolismn.gov/api/download/v1/items/7076d964eeab481bb37632b28b8cdcbd/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PW_Bike_Trails/FeatureServer/0,,7076d964eeab481bb37632b28b8cdcbd_0,https://hub.arcgis.com/datasets/7076d964eeab481bb37632b28b8cdcbd,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
Snow Emergency Dana Tags [Minnesota--Minneapolis] {2016},Snow Emergency Dana Tags 2016,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies.Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically. There is also an expected address error rate of between 5 and 10 percent.Snow Emergency Tags - 2016/2017 Season #1 Dana (12/11/16 thru 12/13/16)Field NameField TypeField DescriptionFIDObject IDObject IDCitationText254Citation NumberDateDateCitation DateAddressText 254Address of the citationX_CoordDouble 15X Coordinate - GeocodeY_CoordDouble 15Y Coordinate - GeocodeOrdinanceText 254Snow Emergency Parking OrdinanceOrdinanc_1Text 254Snow Emergency Parking Ordinance DescriptionWardShortWard LocationNeighborhoText 50Neighborhood LocationCommunityText 50Community LocationDay_IDText 2Snow Emergency Day Identifier",eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,PublicWorks|Minneapolis|SnowEmergency|Tags|2016|parking,2016-12-22,2016,2016-2016,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.2,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::snow-emergency-dana-tags-2016,https://opendata.minneapolismn.gov/api/download/v1/items/3bf8f9be1c0142218ac031ae0b15c3cd/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Dana_Tags_2016_b/FeatureServer/0,,3bf8f9be1c0142218ac031ae0b15c3cd_0,https://hub.arcgis.com/datasets/3bf8f9be1c0142218ac031ae0b15c3cd,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
Snow Emergency Ferry Tags [Minnesota--Minneapolis] {2016},Snow Emergency Ferry Tags 2016,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies.Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically. There is also an expected address error rate of between 5 and 10 percent.Snow Emergency Tags - 2016/2017 Season #1 Ferry (12/11/16 thru 12/13/16)Field NameField TypeField DescriptionFIDObject IDObject IDCitationText254Citation NumberDateDateCitation DateAddressText 254Address of the citationX_CoordDouble 15X Coordinate - GeocodeY_CoordDouble 15Y Coordinate - GeocodeOrdinanceText 254Snow Emergency Parking OrdinanceOrdinanc_1Text 254Snow Emergency Parking Ordinance DescriptionWardShortWard LocationNeighborhoText 50Neighborhood LocationCommunityText 50Community LocationDay_IDText 2Snow Emergency Day Identifier",eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,PublicWorks|Minneapolis|SnowEmergency|Tags|2016|parking,2016-12-22,2016,2016-2016,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.2,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::snow-emergency-ferry-tags-2016,https://opendata.minneapolismn.gov/api/download/v1/items/ac09a2036248474a9162a9e738d4d278/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Ferry_Tags_2016/FeatureServer/0,,ac09a2036248474a9162a9e738d4d278_0,https://hub.arcgis.com/datasets/ac09a2036248474a9162a9e738d4d278,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
Snow Emergency Polk Tags [Minnesota--Minneapolis] {2016},Snow Emergency Polk Tags 2016,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies. Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically. There is also an expected address error rate of between 5 and 10 percent.Snow Emergency Tags - 2015/2016 Season #2 Polk (2/2/16 thru 2/4/16) Field Name Field Type Field Description Citation Double 15 Citation Number Date Date Citation Date Address Text 254 Address of the citation X_Coord Double 15 X Coordinate - Geocode Y_Coord Double 15 Y Coordinate - Geocode Ordinance Text 254 Snow Emergency Parking Ordinance Ordinanc_1 Text 254 Snow Emergency Parking Ordinance Description Ward Double 15 Ward Location Neighborho Text 254 Neighborhood Location Community Text 254 Community Location Day_ID Text 254 Snow Emergency Day Identifier ",eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,PublicWorks|Minneapolis|SnowEmergency|Tags|2016|parking,2016-03-31,2016,2016-2016,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.2,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::snow-emergency-polk-tags-2016,https://opendata.minneapolismn.gov/api/download/v1/items/f907adb89fe34d7ca60186573de323ab/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Polk_Tags_2016/FeatureServer/0,,f907adb89fe34d7ca60186573de323ab_0,https://hub.arcgis.com/datasets/f907adb89fe34d7ca60186573de323ab,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
Snow Emergency Zenith Tags [Minnesota--Minneapolis] {2022},Snow Emergency Zenith Tags 2022,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies. Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically. ",eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,Minneapolis|OpenData|SnowEmergency|Tags|2022,2022-03-24,2022,2022-2022,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.2,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::snow-emergency-zenith-tags-2022,https://opendata.minneapolismn.gov/api/download/v1/items/2a42f8612c734d5392a747e127ba4e44/shapefile,https://tiles.arcgis.com/tiles/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Zenith_Tags_2022/MapServer/0,,,2a42f8612c734d5392a747e127ba4e44_0,https://hub.arcgis.com/datasets/2a42f8612c734d5392a747e127ba4e44,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,"To the extent possible under law, City of Minneapolis has waived all copyright and related or neighboring rights to Open Data.  The maps provided by the City of Minneapolis are compilations of records, information and data from various sources, and they are to be used for reference purposes only. The City of Minneapolis does not warrant or guarantee that the Geographic Information Systems (GIS) data or maps are complete, current, or accurate. The City of Minneapolis does not represent that the GIS data can be used for navigational, tracking, legal, engineering, surveying, or any other purpose requiring exacting measurement of distance or direction or precision in the depiction of geographic features. Pursuant to Minnesota Statutes, Section 466.03, Subdivision 21, the City of Minneapolis disclaims any liability for claims based on alleged or actual inaccuracies in the GIS data or maps.",ArcGIS Hub,2024-05-18,Public
WARDS [Minnesota--Minneapolis] {2002},WARDS 2002,This is the feature map service for the City of Minneapolis City Council Ward Boundaries that were redistricted and adopted on April 18th of 2002.,eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,Minneapolis|Wards|CityCouncilWards|2002,2021-11-16,2002,2002-2002,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.19,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::wards-2002,https://opendata.minneapolismn.gov/api/download/v1/items/a2f82bce93a64bef912e43051f0b8262/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/WARDS_2002/FeatureServer/0,,a2f82bce93a64bef912e43051f0b8262_0,https://hub.arcgis.com/datasets/a2f82bce93a64bef912e43051f0b8262,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
WARDS [Minnesota--Minneapolis] {1992},WARDS 1992,This is the feature map service for the City of Minneapolis City Council Ward Boundaries that were redistricted and adopted in April 1st of 1992.,eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,Minneapolis|CityCouncilWards|1992,2021-11-16,1992,1992-1992,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.19,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::wards-1992,https://opendata.minneapolismn.gov/api/download/v1/items/174842f8d30f4809a938befb4f468abb/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/WARDS_1992/FeatureServer/0,,174842f8d30f4809a938befb4f468abb_0,https://hub.arcgis.com/datasets/174842f8d30f4809a938befb4f468abb,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
City Boundary [Minnesota--Minneapolis],City Boundary,"If there are any issues with the data in this map, service, or shp file please contact the MinneapolisGIS office.",eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,Minneapolis|Boundary|CityLimits|Boundaries,2018-05-02,Continually updated resource,,Minnesota--Minneapolis|Minnesota,"-93.33,44.89,-93.19,45.05",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::city-boundary,https://opendata.minneapolismn.gov/api/download/v1/items/89f1a70c0cf24d7692e2d02fdf8f4e47/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/msvcGIS_MinneapolisCityLimits/FeatureServer/0,,89f1a70c0cf24d7692e2d02fdf8f4e47_0,https://hub.arcgis.com/datasets/89f1a70c0cf24d7692e2d02fdf8f4e47,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
Police Stations [Minnesota--Minneapolis],Police Stations,Map service showing the locations of the Police Stations and sub-stations in Minneapolis.,eng,"This dataset was automatically cataloged from the provider's ArcGIS Hub. In some cases, information shown here may be incorrect or out-of-date. Click the 'Visit Source' button to search for items on the original provider's website.",MapIT Minneapolis,Minnesota--Minneapolis,Datasets|Web services,Vector data,Minneapolis|PoliceStations|Assets|PublicSafety,2012-05-29,Continually updated resource,,Minnesota--Minneapolis|Minnesota,"-93.31,44.95,-93.23,45.01",Shapefile,https://opendata.minneapolismn.gov/maps/cityoflakes::police-stations,https://opendata.minneapolismn.gov/api/download/v1/items/cb05984116c146cfa6ee35d32f664bd7/shapefile,,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Police_Stations/FeatureServer/0,,cb05984116c146cfa6ee35d32f664bd7_0,https://hub.arcgis.com/datasets/cb05984116c146cfa6ee35d32f664bd7,Open Data Minneapolis,05c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,05c-01,http://creativecommons.org/publicdomain/zero/1.0,ArcGIS Hub,2024-05-18,Public
